site_id,sampling_date,time,flow_cond,temp,sp_cond,do_sat,do,ph,orp,turb,chlor,ssc,alk,doc_r5,doc_awberc,toc_r5,toc_awberc,f,cl,br,no3,o_po4,so4,nh3_n,din,tkn,tdp,tp,al_diss,ca,cu_diss,fe_diss,mg,mn_diss,k,na,zn_diss,al_tr,cu_tr,fe_tr,mn_tr,zn_tr
REF7,2/26/08,0:00,storm,,,,,,,,,11.41,110,5.2,,5,,,260,0.04,5.11,0.29,32.1,nd,1.25,0.33,0.14,0.15,0.56,72.4,2,0.58,9.92,0.01,1.79,140,17.8,0.83,2.13,0.84,0.02,17.1
REF7,3/27/08,2:00,storm,7.92,0.59,94.1,11.15,7.76,192,30.5,3.3,9.95,170,3.2,,2.8,,,137,0.03,1.65,0.26,53.6,nd,0.36,nd,0.12,0.14,nd,95.5,nd,nd,14.3,0,1.72,56,5,0.33,nd,0.42,0.02,5.18
REF7,3/27/08,3:30,storm,7.71,0.53,96,11.44,7.77,199,40.6,3.5,39.81,150,3.9,,3.3,,,144,0.04,2.19,0.26,48.1,nd,0.46,0.29,0.17,0.23,0.42,79.7,nd,0.57,12.3,0.02,1.7,66.4,6.4,1.16,1.6,1.57,0.05,9.99
REF7,3/27/08,5:00,storm,7.31,0.11,99.8,12.01,7.74,195,329.1,13,141.04,130,4,,3.7,,,119,nd,2.07,0.26,40.9,nd,0.45,0.69,0.12,0.57,nd,69.4,nd,0.04,10.6,0,1.43,55,nd,3.99,3.8,5.33,0.18,23
REF7,3/27/08,6:30,storm,7.22,0.26,99.7,12.03,7.62,200,123.6,7.6,246.01,87,8.8,,6.4,,,66.3,nd,2.72,0.36,21.3,nd,0.63,1.27,0.16,0.95,0.03,41.7,nd,.09.8,5.85,0,1.22,34,nd,8.35,8.74,10.6,0.35,35.1
REF7,3/27/08,9:30,storm,7.45,0.43,99.9,11.98,7.66,198,58.3,5.5,,90,8.1,,6,,,54.4,nd,3.17,0.33,20.8,nd,0.7,0.63,0.14,0.36,0.06,42.1,nd,0.09,5.64,0,1.3,28.6,nd,2.95,2.72,3.12,0.07,11.7
REF7,4/28/08,18:30,storm,12.11,1.12,86.6,9.28,7.64,143,25.8,3.4,42.31,210,5.3,,7.4,,,225,0.06,1.9,0.36,78.7,0.12,0.52,0.46,0.18,0.29,0.06,142,2.6,0.02,23.6,0.01,2.59,86.4,11.7,0.86,3.78,1.19,0.06,17.5
REF7,4/28/08,20:00,storm,11.68,1.09,86.2,9.33,7.64,132,21.1,4.1,27.75,210,6,,7.5,,,213,0.05,2.37,0.4,71.9,0.2,0.57,0.31,0.18,0.26,0.04,129,3.6,nd,21.3,0.01,2.41,88.1,14.7,0.72,5.18,0.99,0.04,18.3
REF7,4/28/08,21:30,storm,11.37,1.09,88.3,9.62,7.64,156,16.6,2.3,13.85,200,3.9,,6,,,213,0.05,2.47,0.36,72.2,0.41,0.5,0.36,0.16,0.2,0.05,133,2.9,nd,22.1,0.01,2.27,84,9.3,0.54,2.99,0.66,0.03,11.6
REF7,4/28/08,23:00,storm,10.93,1.11,91.2,10.03,7.67,165,11.6,2.6,13.64,210,3.4,,5.6,,,213,0.05,2.25,0.32,76.3,0.21,0.44,3.93,0.14,0.22,0.05,140,nd,nd,23,0,2.35,81.2,9.3,0.42,2.43,0.54,0.02,8.9
REF7,4/29/08,5:00,storm,9.58,1.09,94.3,10.71,7.72,185,7.2,2.9,5.35,220,3,,4.4,,,205,0.06,2,0.33,77.1,0.12,0.4,nd,0.13,0.18,0.04,140,nd,nd,23.5,0,2.13,72.4,11,0.27,1.79,0.33,0.01,7.28
REF7,7/8/08,22:00,storm,21.32,1.04,79.9,7.06,7.67,236,9.7,3,19.22,,5,,4.7,,,18.4,0.12,0.46,0.43,43,nd,0.08,0.22,0.16,0.21,nd,115,2.5,0.01,18.9,0.06,3.44,78.8,nd,0.5,2.73,0.51,0.09,nd
REF7,7/9/08,10:00,storm,20.27,1.07,84.3,7.6,7.71,253,9.6,2.2,15.17,,4.8,,4.7,,,18.5,0.12,0.41,0.49,41.8,nd,0.07,0.22,0.16,0.2,nd,117,2.2,0,19.7,0.06,3.27,78.7,nd,0.55,2.83,0.5,0.08,5.28
REF7,7/9/08,11:30,storm,20.27,1.05,85.2,7.68,7.71,248,135.6,5.8,132.98,,5.4,,7,,,17.7,0.12,0.58,0.48,40.8,nd,0.1,0.82,0.18,0.51,nd,111,2.7,0,17.8,0.03,3.29,76.1,nd,3.71,5.33,4.29,0.21,15.7
REF7,7/9/08,13:00,storm,20.31,1.02,86.1,7.76,7.64,255,86.4,4.3,87.07,,5.8,,8.4,,,17.4,0.1,2.04,0.52,41.5,nd,0.42,0.66,0.32,0.43,nd,106,2.6,0.01,17.4,0.02,3.59,78.4,nd,3.3,4.71,3.29,0.13,20
REF7,7/9/08,14:30,storm,20.39,1.02,86.9,7.82,7.65,253,36.8,4.3,130.07,,10.5,,13.7,,,17.1,0.1,1.74,0.5,41.3,nd,0.35,0.84,0.18,0.52,nd,106,3.5,0.01,17.6,0.02,3.47,75.7,8.6,4.06,6.27,4.59,0.2,16.4
REF7,11/12/08,21:00,storm,8.01,1.77,94.6,11.14,6.96,47,4.7,5.5,2.74,250,11.7,,12.1,,,348,0.3,nd,0.97,113,nd,nd,0.64,0.34,0.4,nd,162,2,0.17,29.9,0.8,7.11,146,18.3,0.24,10.2,0.42,0.8,20.6
REF7,11/13/08,1:30,storm,8.08,1.72,68.5,8.06,7.12,59,4.2,11.4,7.81,230,31,,28,,,324,0.29,nd,1.79,105,0.05,nd,1.23,0.57,0.67,nd,151,9.5,0.13,28.7,0.53,13.5,134,20.1,0.16,4.27,0.3,0.53,14.9
REF7,11/13/08,6:00,storm,8.42,1.67,70.2,8.18,7.09,71,8.7,7.8,7.46,210,16.5,,16.6,,,336,0.24,1.63,1.29,100,0.05,0.44,0.78,0.45,0.54,nd,138,3.4,0.13,24.8,0.61,7.5,154,13.3,0.29,7.11,0.39,0.62,13
REF7,12/9/08,14:30,storm,4.36,1.16,95,12.29,7.56,174,13.3,4.5,10.45,140,8.5,7.69,9.5,8.65,,247,nd,0.69,0.67,55.6,nd,0.24,0.36,0.27,0.32,0.02,97.8,0.9,0.02,16.8,0.01,3.19,98.1,nd,0.59,3,0.65,0.03,nd
REF7,12/9/08,17:30,storm,4.64,1.29,92.3,11.85,7.57,173,11.7,3.3,6.66,130,7.2,6.36,7.3,6.94,,286,0.04,0.85,0.59,51.9,nd,0.23,0.49,0.49,0.31,0.03,104,2.5,0.03,17.8,0.01,3.18,111,nd,0.54,1.9,0.55,0.02,nd
REF7,12/9/08,20:30,storm,5.13,1.01,94.3,11.97,7.64,180,18.6,4.7,9.93,140,8.7,8.03,9.3,8.72,,200,nd,1.3,0.71,57.9,nd,0.35,0.38,0.27,0.57,0.02,94.4,1.9,0.02,16.1,0.01,3.34,79.1,nd,0.87,6.23,0.76,0.03,nd
REF7,12/10/08,4:00,storm,5.93,0.89,92.7,11.52,7.7,183,8.1,4.7,5.63,150,7.5,7.3,8,7.85,,154,0.03,1.03,0.6,61.6,nd,0.26,0.34,0.23,0.26,0.03,91.7,1.3,0.01,16.1,0,3.03,59.2,nd,0.31,1.88,0.38,0.02,nd
REF7,2/11/09,7:00,storm,5.05,0.67,98.7,12.56,6.81,108,133.8,12.1,168.86,93,14.9,18.18,11.4,8.09,,219,0.05,4.46,0.35,32.4,nd,1,1.29,0.13,0.8,0.17,61,1.8,0.21,8.99,0.01,1.98,109,13.6,6.56,5.12,6.44,0.18,32.2
REF7,2/11/09,13:00,storm,6.19,0.89,98.1,12.12,6.88,110,22.7,13.6,13.01,94,8.3,7.71,7.4,6.96,,190,0.04,5.45,0.29,35,nd,1.21,0.67,0.69,0.2,0.1,63.2,nd,0.12,9.24,2.8,2.03,103,11.8,1.18,nd,0.91,0.02,15.4
REF7,2/11/09,17:30,storm,5.95,0.9,97.5,12.12,6.86,112,40.5,9.4,23.45,86,9.3,8.54,9.5,6.41,,211,0.05,5.1,0.31,31.3,nd,1.11,0.68,0.11,0.26,0.1,57.7,3.1,0.13,8.33,0,1.96,103,11.5,1.95,1.72,1.76,0.04,16
REF7,2/11/09,19:00,storm,5.55,0.81,98.3,12.34,6.84,115,54.3,9.2,30.68,80,9.4,9.8,9.8,6.94,,175,0.04,5.22,0.32,28.8,nd,1.16,nd,0.13,nd,0.19,51.7,nd,0.23,7.39,0.01,1.88,93.2,11.7,2.5,2.29,2.2,0.05,17.1
REF7,2/11/09,22:00,storm,5.47,0.82,98.3,12.37,6.83,116,40.5,7.7,17.79,83,9.2,8.72,8.3,6.59,,180,0.04,5.62,0.3,30.9,nd,1.23,0.64,0.2,0.26,0.09,54.4,nd,0.12,7.78,0,1.89,90.8,11.2,2.14,2.14,1.65,0.03,15.7
REF7,3/18/09,21:00,storm,10.34,1.25,10.67,0.21,8.11,86,4.3,2.4,10.72,230,,4.32,,3.75,,303,0.07,0.82,0.35,68.2,nd,27.6,0.77,0.11,0.33,0.06,123,nd,0.01,20.6,0,2.96,128,22,0.52,1.59,0.5,0.02,24.2
REF7,3/18/09,22:30,storm,10.25,1.26,10.62,0.29,8.15,89,5.9,3,21.18,200,,6.24,,5.67,,274,0.06,2,0.4,57.9,0.07,29.1,1.15,0.13,0.97,0.05,95.3,nd,0.01,16,0,2.88,129,18.9,2.44,1.99,2.27,0.08,28.8
REF7,3/19/09,0:00,storm,10.16,1.15,10.89,0.35,8.18,85,58,6.5,38.87,200,,5.62,,4.82,,267,0.05,2.06,0.39,52.7,nd,31.6,0.85,0.12,0.38,0.05,93.8,2.5,0.02,15.3,0,3.94,133,21.4,2.74,2.56,2.02,0.05,25.8
REF7,3/19/09,1:30,storm,10.03,1.28,11.97,0.38,8.21,92,49.9,5.5,42.47,210,,5.88,,5.34,,268,0.06,2.03,0.36,56.2,nd,26.4,1.08,0.2,0.26,0.07,98,1.7,0.03,16.4,0,2.51,119,18.9,2.27,1.9,1.85,0.06,25.1
REF7,3/19/09,7:30,storm,9,1.3,13.05,0.44,8.32,99,14.3,3.6,13.31,200,,5.62,,4.95,,260,0.06,1.9,0.43,58,nd,28,0.94,0.18,0.17,0.06,97.4,nd,0.01,10.7,0,3.34,108,20.4,0.82,nd,0.65,0.02,21.5
REF7,4/28/09,12:30,storm,16.38,1.19,9.55,0.08,7.81,300,9.8,1.9,17.06,200,3.3,3.14,3,3.21,,234,0.08,0.44,0.35,64.3,nd,0.08,0.59,0.13,0.13,0.04,124,nd,nd,21,0,2.54,99,21.1,0.48,nd,0.56,0.02,27.8
REF7,4/28/09,14:00,storm,16.45,1.2,9.29,0.08,7.81,300,9.5,2,16.91,200,2.9,3.2,2.8,3.03,,233,0.08,0.41,0.35,64.3,nd,0.07,0.54,0.12,0.15,0.05,122,1.9,0.01,20.8,0,2.54,97.8,23.8,0.46,2.27,0.48,0.02,26.5
REF7,4/28/09,17:00,storm,16.39,1.2,9.09,0.08,7.8,301,10.3,1.9,17.69,51,2.8,3.16,2.7,3.09,,235,0.08,0.43,0.33,64.5,nd,0.08,0.53,0.14,0.13,0.05,123,nd,0.01,21.2,0,2.58,99.4,25.4,0.59,nd,0.57,0.02,24.8
REF7,4/28/09,18:30,storm,16.53,1.2,9.12,0.08,7.81,301,10.5,1.7,19.87,200,3,3.21,2.8,3.12,,237,0.08,0.42,0.36,64.7,nd,0.08,0.47,0.22,0.14,0.05,124,6.1,0,21.3,0,2.54,99.6,24,0.6,4.79,0.57,0.02,25.8
REF7,4/28/09,21:30,storm,16.11,1.21,8.34,0.08,7.75,304,11.2,1.8,18.77,200,3,3.31,2.6,3.08,,235,0.08,0.51,0.36,64.8,nd,0.1,0.54,0.16,0.13,0.04,123,nd,nd,20.9,0,2.51,98.9,22.4,0.58,nd,0.57,0.03,24.9
REF7,5/26/09,16:00,storm,18.13,1.47,87.6,8.24,7.79,139,29.5,3.9,1.23,190,4.5,4.11,4.1,3.5,,210,0.08,1.02,0.44,56.2,nd,0.2,0.78,0.13,0.27,0.06,113,nd,0.01,20.5,0,2.87,82.9,25.4,1.2,2.88,1.04,0.04,31.1
REF7,6/10/09,8:00,storm,17.37,1.5,82.2,7.85,7.79,208,12.8,1.5,10.93,250,4.2,3.68,4,3.84,,277,0.14,0.28,0.43,52.9,nd,0.04,0.59,0.17,0.16,nd,146,3,0.01,25.5,0.01,3.02,106,27.4,0.34,1.65,0.37,0.04,29.8
REF7,6/10/09,11:00,storm,17.75,1,89,8.44,7.79,188,262.5,9.9,189.9,140,7.9,6.46,10.8,6.39,,151,0.06,3,0.53,31,nd,0.63,1.72,0.17,0.79,0.05,70.9,3.9,0.05,12.2,0,2.77,69.5,16.9,9.04,7.61,9.03,0.26,48.1
REF7,6/10/09,14:00,storm,17.8,1.06,91.9,8.71,7.9,199,523.4,7.8,142.86,180,8.1,6.89,6.8,6.45,,186,0.07,2.66,0.49,40.9,nd,0.55,1.44,0.17,0.58,0.03,96.4,2.5,0.04,17,0,2.96,73.7,22.3,5.97,5.63,5.4,0.15,37.4
REF7,6/10/09,18:30,storm,18.14,1.11,92.8,8.74,8.01,203,81.1,5.9,75.33,190,7.9,6.55,7.9,6.16,,193,0.07,1.96,0.48,45.7,nd,0.4,0.9,0.18,0.35,nd,105,2.6,0.02,18.9,0,2.88,75.1,24.5,4.02,4.47,3.25,0.1,33.3
REF7,6/10/09,23:00,storm,17.94,1.14,91.6,8.65,8,203,51.3,4.6,41.86,200,6.4,5.29,6.9,5.4,,194,0.08,1.4,0.49,44.5,nd,0.28,1.22,0.17,0.27,0.04,104,2.6,0.05,19,0,2.8,75.8,22.9,1.86,2.92,1.47,0.05,28.4
REF7,7/29/09,11:00,storm,20.64,0,44.4,3.99,7.83,48,2.1,356.8,170.85,200,7.1,7.31,6.4,6.96,,148,nd,1.2,0.45,29.7,nd,0.34,1.06,0.18,0.62,nd,94.8,5.5,0.03,16.3,0,3.48,74.7,6.7,3.87,9.36,5.46,0.21,24.4
REF7,7/29/09,15:30,storm,19.77,1.75,27.5,2.5,8.01,30,380.7,14.1,3592.83,99,6.9,7.39,8.4,6.71,,42.1,nd,1.41,0.64,10.8,nd,0.48,5.72,0.2,7.59,0.04,34.4,3.6,0.06,4.94,0,3.37,23.1,nd,48.3,74.3,77.6,4.13,311
REF7,7/29/09,17:00,storm,20.04,0.79,21.6,1.95,7.83,38,1669.3,28.9,903.31,110,9.3,10.39,8.4,8.3,,62.6,nd,2.27,0.7,15.8,nd,0.59,3.4,0.21,2.45,nd,48.4,3.9,0.05,7.15,0,3.13,32.4,6.8,22.3,32,31.4,1.09,112
REF7,7/29/09,20:00,storm,20.12,1.48,7.1,0.64,8.02,29,203.2,14.2,201.45,170,7.7,7.3,6.8,7.36,,117,nd,1.46,0.47,24.8,nd,0.4,1.4,0.19,0.66,nd,79.2,5.2,0.03,13.6,0,3.56,59.6,7.2,4.56,12.2,6.2,0.26,27.8
REF7,7/30/09,3:30,storm,19.56,1.7,4.9,0.45,8.03,29,51.8,9.5,60.84,200,6,6.55,5.5,5.85,,141,nd,1.09,0.45,27.9,nd,0.3,1.01,0.17,0.33,,nd,91.8,0.01,16,0,3.29,66.9,6.8,1.34,5.99,1.85,16.9,11.7
REF7,10/8/09,11:00,storm,,,,,,,,,1040.91,110,7.9,8.83,45.2,7.33,,60.4,nd,0.41,1.29,19.3,nd,0.15,3.61,0.76,3.29,0.08,46.3,3,0.09,7.21,0.01,3.72,29.4,7.3,19.1,28.3,30.3,1..2,114
REF7,10/8/09,19:00,storm,12.55,0.35,97.2,10.33,7.69,130,1399.5,43,145.27,150,7.2,7.94,14.5,7.08,,82.9,nd,1.17,0.56,30,nd,0.29,1.48,0.25,0.75,0.04,65.5,3.4,0.07,10.6,0,3.23,43.2,nd,3.72,7.16,4.87,0.2,21.2
REF7,10/9/09,3:00,storm,13.3,0.35,97.3,10.17,7.79,122,1569.7,22.9,1953.08,68,9.1,11.23,81.8,9.39,,22.1,nd,1.59,0.85,9.6,nd,0.4,7.03,0.3,4.9,0.45,21.8,2.3,0.5,2.85,0.01,3.22,12.4,nd,32.6,41.4,47.1,2.08,158
REF7,10/9/09,9:00,storm,13.79,0.44,-50,-5.17,7.63,136,145.6,13.9,573.3,89,9.4,9.56,32.8,9.83,,34.7,nd,1.44,0.76,15.6,nd,0.34,2.57,0.27,2.01,0.41,34.1,3.4,0.4,4.73,0.01,3.16,21.3,nd,13.4,17.5,18.5,0.69,61.7
REF7,12/8/09,11:00,storm,,,,,,,,,63.13,210,,3.38,,3.26,0.25,172,nd,0.37,n,65.3,nd,0.08,1.94,0.1,0.27,0.07,123,1.7,0.01,23.3,0.09,2.86,60.8,25.2,1.76,nd,1.93,0.18,31.5
REF7,12/8/09,19:00,storm,3.58,0.76,92.5,12.23,7.95,115,452.5,17.3,614.89,130,,8.78,,7.76,0.2,118,nd,0.68,1,30.6,nd,0.23,3.22,0.41,2.16,0.08,61.6,1.9,0.09,9.77,0.01,2.81,48.5,27.6,11.7,15.7,16.4,0.77,76
REF7,12/9/09,3:00,storm,5.88,0.56,92.6,11.54,7.85,119,165.7,9.2,28.28,120,,8.72,,8.27,0.24,67.9,nd,1.89,0.62,29.6,nd,0.52,1.03,0.37,0.48,0.23,54.5,2.6,0.24,8.3,0.02,2.26,26.2,18,3.44,5.21,3.34,0.13,nd
REF7,12/9/09,9:00,storm,6.41,0.62,92.1,11.33,7.91,120,82.2,7.9,31.85,140,,8.25,,7.69,0.25,74.6,34.1,1.61,0.51,34.1,nd,0.45,0.86,0.19,0.4,0.17,66.7,2.2,0.21,11.2,0.01,2.26,31.7,21.6,3.19,nd,2.9,0.09,nd
REF7,4/8/10,18:00,storm,16.68,1.23,88,8.53,8.18,74,39.3,3.6,272.61,360,,3.44,,3.47,,246,nd,0.41,n,76,nd,0.06,0.58,0.08,0.34,0.1,143,nd,nd,25.9,0,2.35,88.6,14.7,0.79,2.79,0.94,26.6,18.2
REF7,4/9/10,1:30,storm,14.33,1.22,85.6,8.72,8.08,104,39.3,2.9,,190,,9.3,,6.81,,270,nd,2.13,n,63.1,0.06,0.52,1.9,0.14,0.75,0.08,108,3,0.02,19,0.01,2.51,123,16.4,4.32,7.82,6.17,0.22,44.2
REF7,4/9/10,4:30,storm,13.8,1.22,85.4,8.81,8.09,107,34.4,3.2,,240,,6.13,,5.52,,245,nd,1.71,n,65.5,nd,0.4,1.74,0.08,0.36,0.09,124,2.6,0.01,22.6,0,2.3,102,16.3,1.96,4.72,2.59,0.1,24.6
REF7,4/9/10,7:30,storm,13.39,1.23,85.3,8.88,8.08,115,36.3,4,,210,,8.08,,6.98,,217,nd,1.29,n,51.7,nd,0.3,1.88,0.09,1,0.11,102,2.7,0.05,18.1,0.01,2.11,93.5,14.3,6.2,9.99,8.89,0.34,43.2
ROA,4/19/05,10:10,base,13.65,1.28,108.9,11.27,8.19,309,5.2,,3,280,9.8,,16.4,,,182,0.1,0.48,0.31,138,nd,0.09,0.34,0.1,0.11,nd,134,nd,nd,23.3,0.01,3.9,106,nd,0.13,nd,0.16,0.02,nd
ROA,5/26/05,11:47,base,15.98,1.12,100.1,9.85,8.24,274,23,,17.9,280,18,,22,,,125,0.1,1.93,0.52,117,nd,0.45,0.5,0.16,0.21,0.12,128,nd,0.14,22.2,0.02,3.62,91.3,nd,1.08,nd,0.96,0.05,nd
ROA,6/21/05,11:01,base,17.78,1.13,96.1,9.11,7.84,275,12.2,,14.3,250,3.9,,3.9,,,155,0.11,1.57,0.58,95.5,nd,0.37,0.39,0.18,0.2,nd,115,nd,nd,19.1,0.01,3.83,89.1,nd,0.62,nd,0.58,0.03,nd
ROA,7/26/05,10:05,base,25.2,1.05,75.9,6.23,7.53,230,0,,1.67,220,5.6,,5.9,,,149,0.11,0.99,0.52,65.3,nd,0.24,0.39,0.15,0.17,nd,90.7,nd,nd,14.9,0.05,4.35,92.1,nd,0.21,nd,0.18,0.06,nd
ROA,8/16/05,10:22,base,22.05,1.42,78.8,6.86,7.77,189,15.6,,1.67,230,10,,15,,,252,0.35,0.22,0.42,62.9,nd,0.05,0.39,0.12,0.14,nd,98.1,nd,nd,18.1,0.08,5.15,145,nd,nd,nd,0.11,0.11,nd
ROA,9/22/05,11:50,base,19.22,1.08,97.9,9.01,7.77,224,6,,6.9,200,11,,13,,,182,0.06,0.44,0.64,55.3,0.05,0.17,0.28,0.19,0.2,nd,82.8,2.75,0.01,13.3,0.02,3.84,102,12,0.27,2.79,0.26,0.02,14.8
ROA,10/31/05,9:22,base,7.34,1.08,70.8,8.49,7.32,265,5,,1.67,220,12,,16,,,147,0.07,0.55,0.58,69.2,0.11,0.13,0.24,0.15,0.17,nd,90.1,nd,0.01,14.3,0.05,3.61,105,nd,0.15,nd,0.14,0.09,nd
ROA,2/9/06,9:55,base,0.39,1.27,98.9,14.24,7.87,266,3.8,,1.67,260,8.9,,16,,,155,0.07,2.48,0.25,101,nd,0.56,0.2,0.09,0.09,nd,129,3,nd,21.9,0.01,2.11,100,13.6,0.08,3.06,0.09,0.01,12.6
ROA,3/20/06,9:33,base,4.21,1.04,102.6,13.33,7.73,273,4.8,,5.4,260,9.9,,11.8,,,112,0.07,1.94,0.35,105,0.39,0.47,0.32,0.08,0.09,nd,128,2.57,nd,21.9,0.01,2.57,75.3,12.4,0.13,2.52,0.18,0.01,23
ROA,5/9/06,9:54,base,12.59,1.14,80.1,8.49,7.94,278,3.7,,1.67,290,17.5,,18.1,,,123,0.1,1.29,0.41,114,nd,2.93,0.27,0.16,0.18,nd,122,2.17,nd,22.4,0.03,2.69,73.7,15.3,0.1,1.45,0.11,0.02,15.6
ROA,6/6/06,10:39,base,16.01,0.97,113.2,11.14,7.98,152,3.6,,9.7,250,11.1,,14.9,,,117,0.07,0.32,0.57,80.3,nd,0.04,0.34,0.17,0.21,0.08,94.9,1.85,0.08,17,0.05,2.82,66.5,14.1,0.4,2.41,0.35,0.06,13.8
ROA,7/10/06,11:28,base,19.46,1.15,64.5,5.91,7.63,248,1.7,,1.67,240,5.8,,17.6,,,170,0.25,0.29,0.85,38.8,nd,0.01,0.43,0.24,0.27,nd,96.1,1.58,nd,20.4,0.1,4.89,112,14.1,0.07,nd,0.11,0.17,33
ROA,8/8/06,10:52,base,23.16,1.03,67.1,5.72,8.02,231,0,,1.67,240,8.6,,16.4,,,138,0.29,0.68,0.83,38.2,nd,0.01,1.17,0.3,0.36,nd,84.8,nd,0.04,14.8,0.36,4.97,92.9,12,nd,nd,0.12,0.32,12.3
ROA,9/5/06,11:20,base,17.75,0.55,77.7,7.38,7.82,155,2.3,,nd,200,18.6,,24.2,,,135,0.19,0.69,0.5,64.2,nd,0.16,0.48,0.17,0.17,nd,82.2,nd,nd,13.4,0.14,3.78,87.8,30,0.13,nd,0.16,0.15,25.7
ROA,10/16/06,9:43,base,9.72,0.97,83.9,9.5,7.94,335.8,7,,nd,240,17.9,,21.5,,,132,0.06,0.29,0.5,71.3,nd,0.08,0.86,0.19,0.3,nd,92.6,nd,0.03,16,0.11,3.94,77.9,45.2,0.13,nd,0.16,0.12,42.6
ROA,11/13/06,not in ,base,ndote,book,,,,,,,0.7,250,22.7,,25.7,,,76.9,0.06,nd,0.52,77.9,nd,0.26,0.26,0.23,0.21,nd,106,nd,0.03,18.2,0.01,3.7,50.3,60.9,0.1,nd,0.12,0.01,62.6
ROA,12/5/06,10:35,base,0.72,0.94,103,14.7,8.1,339,16.4,,3.31,270,17.5,,31,,,75.1,0.05,1.67,0.36,92.9,nd,0.49,0.47,0.15,0.17,nd,116,nd,nd,19.6,0.01,2.89,44.8,64.1,0.14,nd,0.16,0.02,66
ROA,1/10/07,10:05,base,1.87,0.83,103.8,14.1,8.05,333,9.9,,17.08,260,29.6,,28.4,,,62.4,0.05,2.66,0.4,82.1,nd,0.59,0.39,0.11,0.13,nd,109,nd,0.02,16.9,0.01,2.17,38.5,56.5,0.44,nd,0.41,0.02,56.7
ROA,3/8/07,11:14,base,0.91,1.76,112.7,15.84,7.96,265,0,,1.4,270,19.7,,17.1,,,340,0.1,3.05,0.36,113,nd,0.7,0.18,0.14,0.11,nd,138,1.91,nd,21.3,0.01,2.69,171,25.4,0.08,2.04,0.06,0.01,25.4
ROA,4/10/07,11:18,base,4.75,1.32,129.7,16.56,8.41,131.8,0,,1.6,290,26.8,,27.1,,,200,0.09,0.12,0.21,126,nd,nd,0.14,0.08,0.08,nd,131,nd,nd,22.6,0.01,2.11,101,41.8,nd,nd,nd,0.01,41.8
ROA,5/9/07,10:30,base,14.67,1.32,98.5,9.9,8.94,318.2,4.8,,5.27,320,27.9,,29.4,,,178,0.1,1.79,0.43,126,nd,0.39,0.14,0.13,0.16,nd,143,1.98,nd,26,0.04,2.86,102,41,0.28,nd,0.19,0.04,42.2
ROA,6/13/07,10:42,base,17.52,1.64,60,5.7,7.73,206,12,,4.38,270,18.6,,27.3,,,233,0.13,0.86,0.82,66.4,0.48,0.08,0.85,0.25,0.54,nd,107,nd,nd,19,0.28,3.91,129,17.1,0.22,nd,0.28,0.34,16.3
ROA,7/18/07,0:00,base,,,,,,,,,5.29,210,18,,15,,,185,0.08,0.44,0.64,38.8,0.09,0.09,0.28,0.22,0.25,nd,76.9,1.71,nd,13.1,0.04,3.4,111,7.01,0.23,2.08,0.27,0.09,7.21
ROA,8/1/07,12:45,base,20.85,1.26,91,8.07,7.97,258.1,6.2,,14.34,230,18.2,,15.9,,,229,0.16,0.42,0.64,43,0.07,0.08,0.38,0.22,0.26,nd,85.2,2.07,0.03,14.7,0.11,3.98,129,9.88,0.06,1.92,0.12,0.13,10.6
ROA,9/4/07,10:45,base,18.8,1.71,43,4,7.43,107,10.8,,21.75,240,22.5,,29.5,,,336,0.41,0.18,0.22,71.7,0.06,u,0.93,0.1,0.2,0.03,97.9,3.2,0.03,19,0.44,7.52,182,34.4,0.61,4.17,0.62,0.46,37.9
ROA,11/5/07,11:10,base,8.13,1.36,97.1,11.36,7.61,-194.3,2.3,,9.98,230,17.9,,17.9,,,213,0.08,0.62,0.46,118,nd,0.15,0.24,0.1,0.07,nd,110,3.5,nd,18,0.03,4.2,122,45.6,0.06,3.58,0.06,0.04,36.3
ROA,2/11/08,11:35,base,0.19,1.16,89.8,12.99,8.54,177,4.4,,-1.19,220,3.6,,4.5,,,221,0.06,5.62,0.37,88.7,nd,1.31,nd,0.12,0.13,nd,111,2.6,0.02,16.5,0,2.27,121,17.7,0.15,3,0.13,0.01,20.6
ROA,3/25/08,10:30,base,3.48,0.99,113,14.97,7.88,-187,2.8,,1.23,210,3.1,,3.2,,,132,0.03,2.02,0.26,77.8,nd,0.5,0.23,0.11,0.13,nd,95.7,1.9,nd,14.4,0,1.81,83.1,18.9,0.13,1.96,0.14,0.01,15.7
ROA,4/16/08,9:45,base,6.57,0.64,112.6,13.77,8.02,-156.3,-0.1,,-0.39,240,3.4,,3.1,,,112,0.07,0.27,0.18,92.6,nd,0.09,0.16,0.09,0.09,nd,104,1.4,nd,17.6,0,1.79,68.7,6.4,0.09,1.79,0.05,0,5.1
ROA,6/9/08,9:48,base,20.58,0.79,91.6,8.17,7.78,-51.3,15.7,,12.86,240,3.8,,3.8,,,82.6,0.05,2.54,0.46,100,0.07,0.56,0.26,0.18,0.21,0.06,97.6,1.8,0.02,15.6,0.01,3.7,67.5,19.2,0.48,1.55,0.59,0.03,8.29
ROA,7/30/08,9:20,base,18.55,0.8,,6.81,7.11,188.2,5.9,8.6,32.16,200,,,,,,99.2,0.06,1.43,0.58,44.3,nd,0.3,nd,0.29,0.38,0.04,67,2,0.03,11.3,0.02,3.01,75.2,7,1.12,2.9,1.17,0.09,11.2
